chainage_m,lon,lat,elev_m
154009.8,78.204937,29.633163,255.212006
154022.1,78.205059,29.633192,255.138
154034.2,78.205181,29.63322,255.123001
154046.4,78.205303,29.633248,255.257996
154058.6,78.205425,29.633276,255.274002
154070.8,78.205547,29.633304,255.300995
154083.1,78.205669,29.633334,255.154999
154095.3,78.205791,29.633364,255.100006
154107.5,78.205912,29.633394,255.169998
154119.7,78.206034,29.633423,255.169998
154132.0,78.206156,29.633453,255.363007
154144.2,78.206278,29.633482,255.330994
154156.4,78.2064,29.633511,255.328003
154167.9,78.206515,29.633537,255.501999
154180.1,78.206637,29.633565,255.574005
154192.4,78.20676,29.633592,255.483002
154204.6,78.206882,29.633621,255.574005
154216.8,78.207004,29.633649,255.503006
154229.0,78.207126,29.633678,255.544998
154241.2,78.207248,29.633706,255.606995
154253.0,78.207366,29.633734,255.647003
154265.2,78.207487,29.633763,255.677994
154277.4,78.207609,29.633791,255.755997
154289.6,78.207731,29.63382,255.763
154301.8,78.207853,29.633848,255.766006
154314.0,78.207975,29.633876,255.899002
154326.2,78.208097,29.633904,255.917007
154338.4,78.208219,29.633932,255.934006
154350.6,78.208341,29.63396,255.992996
154362.8,78.208463,29.633989,255.973007
154375.0,78.208585,29.634017,256.039001
154387.2,78.208707,29.634045,256.092987
154399.4,78.208829,29.634073,256.01001
154411.5,78.20895,29.634102,256.028992
154423.8,78.209073,29.63413,256.006989
154436.0,78.209195,29.634159,256.053009
154448.2,78.209317,29.634187,256.109009
154460.3,78.209438,29.634216,256.165009
154472.5,78.209559,29.634246,256.315002
154484.7,78.20968,29.634276,256.386993
154496.9,78.209802,29.634305,256.384003
154509.2,78.209925,29.634333,256.34201
154521.3,78.210046,29.634362,256.355011
154533.5,78.210167,29.634392,256.431
154545.8,78.210289,29.634423,256.493011
154556.8,78.210399,29.63445,256.528992
154568.8,78.210519,29.634479,256.634003
154581.0,78.21064,29.634508,256.648987
154593.2,78.210762,29.634537,256.769989
154605.4,78.210884,29.634565,256.835999
154617.6,78.211006,29.634594,256.778015
154629.8,78.211128,29.634623,256.908997
154642.0,78.211249,29.634653,256.739014
154654.2,78.21137,29.634683,256.97699
154666.0,78.211488,29.634711,257.14801
154678.1,78.211609,29.634739,257.365997
154690.3,78.211731,29.634767,257.566986
154702.5,78.211853,29.634795,257.341003
154714.7,78.211975,29.634824,257.317993
154726.9,78.212097,29.634853,257.390015
154739.1,78.212219,29.63488,257.419006
154751.3,78.212341,29.634907,257.420013
154763.5,78.212463,29.634936,257.388
154772.5,78.212553,29.634958,257.494995
154784.8,78.212675,29.634988,257.705994
154796.9,78.212796,29.635018,257.64801
154809.2,78.212918,29.635047,257.605988
154821.4,78.21304,29.635076,257.606995
154833.6,78.213162,29.635105,257.596008
154845.7,78.213283,29.635134,257.622986
154858.0,78.213405,29.635164,257.584991
154870.2,78.213527,29.635193,257.561005
154882.4,78.213648,29.635222,257.567993
154894.6,78.21377,29.635251,257.544006
154906.8,78.213892,29.63528,257.475006
154918.7,78.21401,29.635309,257.273987
154930.8,78.214131,29.635339,257.067993
154943.0,78.214253,29.635368,256.990997
154955.3,78.214375,29.635398,256.949005
154967.4,78.214496,29.635427,256.963989
154979.7,78.214618,29.635457,256.946014
154991.9,78.21474,29.635486,256.911987
155004.1,78.214862,29.635515,256.852997
155016.3,78.214983,29.635544,256.863007
155028.5,78.215105,29.635573,256.854004
155040.7,78.215227,29.635602,256.835999
155052.9,78.215348,29.635632,256.858002
155065.1,78.215469,29.635663,256.806
155077.2,78.21559,29.635693,256.824005
155089.4,78.215711,29.635724,256.868988
155101.6,78.215832,29.635754,256.902008
155113.8,78.215954,29.635783,256.886993
155126.0,78.216075,29.635813,256.88501
155138.3,78.216198,29.635842,256.888
155150.5,78.21632,29.635871,256.904999
155162.7,78.216442,29.635898,257.033997
155174.9,78.216565,29.635924,257.100006
155187.1,78.216687,29.635951,257.128998
155199.3,78.216809,29.63598,257.082001
155211.5,78.216931,29.636008,257.059998
155223.5,78.217051,29.636035,257.102997
155235.6,78.217173,29.636062,257.095001
155247.8,78.217295,29.63609,257.187988
155259.9,78.217416,29.636118,257.248993
155272.0,78.217536,29.636147,257.184998
155284.0,78.21766,29.636158,257.294006
155296.2,78.217786,29.636152,257.253998
155308.5,78.217912,29.636141,257.165009
155320.6,78.218037,29.636127,257.144989
155332.8,78.218162,29.636112,257.074005
155345.0,78.218287,29.636097,256.848999
155357.2,78.218412,29.636081,256.938995
155365.8,78.218499,29.636069,256.92099
155377.9,78.218623,29.63605,256.996002
155390.1,78.218747,29.636032,257.088013
155402.0,78.218869,29.636015,257.040009
155414.1,78.218993,29.635998,257.122009
155426.4,78.219118,29.635981,256.957001
155438.6,78.219243,29.635965,256.85199
155450.8,78.219368,29.635949,256.927002
155463.0,78.219493,29.635933,256.891998
155475.2,78.219618,29.635919,256.825012
155487.4,78.219743,29.635903,256.778015
155499.6,78.219868,29.635887,256.737
155511.8,78.219993,29.635871,256.670013
155524.1,78.220118,29.635853,256.657013
155536.3,78.220243,29.635835,256.596008
155548.4,78.220367,29.635818,256.572998
155560.5,78.22049,29.635802,256.562988
155572.8,78.220616,29.635787,256.55899
155585.0,78.220741,29.635772,256.631989
155597.2,78.220866,29.635757,256.673004
155609.3,78.22099,29.635741,256.656006
155621.5,78.221115,29.635723,256.520996
155633.7,78.22124,29.635706,256.570007
155646.0,78.221365,29.635689,256.664001
155657.1,78.221479,29.635673,256.527008
155669.3,78.221604,29.635657,256.460999
155681.6,78.221729,29.635641,256.553009
155693.8,78.221854,29.635625,256.276001
155706.0,78.221979,29.635609,255.875
155718.2,78.222104,29.635595,255.567001
155729.9,78.222224,29.63558,255.369003
155741.9,78.222347,29.635564,254.490997
155753.6,78.222467,29.635548,253.964005
155765.8,78.222592,29.635532,253.533997
155778.0,78.222716,29.635516,253.268997
155790.2,78.222841,29.6355,252.947006
155802.2,78.222964,29.635484,252.660995
155814.4,78.223089,29.635469,252.584
155826.6,78.223214,29.635453,252.462997
155838.8,78.223339,29.635437,252.367996
155850.8,78.223462,29.63542,252.102997
155863.1,78.223587,29.635404,251.785995
155874.8,78.223707,29.635388,251.516006
155887.0,78.223832,29.635372,251.048996
155899.1,78.223956,29.635356,251.042999
155911.3,78.224081,29.63534,251.145004
155923.6,78.224207,29.635327,251.438004
155935.8,78.224332,29.635312,251.417999
155948.0,78.224457,29.635295,251.393997
155960.2,78.224582,29.635278,251.563995
155972.4,78.224706,29.635262,251.615997
155984.6,78.224831,29.635245,251.653
155996.8,78.224956,29.635229,251.791
156009.0,78.225081,29.635214,251.735001
156021.3,78.225207,29.635198,251.820999
156033.5,78.225332,29.635183,252.035004
156045.7,78.225457,29.635167,252.281006
156057.9,78.225582,29.635152,252.514008
156070.1,78.225707,29.635137,252.688995
156082.2,78.225831,29.635122,252.781006
156094.4,78.225956,29.635106,252.867004
156106.7,78.226082,29.635092,252.865005
156118.9,78.226207,29.635076,252.807999
156131.1,78.226332,29.63506,253.052994
156143.3,78.226457,29.635046,253.408005
156155.5,78.226582,29.635031,253.677002
156167.7,78.226707,29.635016,253.647995
156179.9,78.226832,29.635002,253.778
156192.2,78.226958,29.634987,253.811996
156204.4,78.227083,29.634971,253.893005
156216.5,78.227207,29.634953,253.513
156228.7,78.227332,29.634937,252.707001
156240.8,78.227456,29.634921,253.526001
156253.0,78.22758,29.634904,254.960999
156257.3,78.227624,29.634899,255.106003
156269.5,78.227749,29.634883,255.149002
156281.7,78.227874,29.634868,255.320999
156293.9,78.227999,29.634853,255.557007
156306.2,78.228125,29.634838,255.681
156318.3,78.228249,29.634822,255.850998
156330.6,78.228375,29.634806,256.119995
156342.6,78.228498,29.634791,256.263
156354.8,78.228623,29.634777,256.406006
156366.6,78.228744,29.634764,256.470001
156378.8,78.22887,29.63475,256.571014
156391.0,78.228995,29.634737,256.572998
156403.3,78.229121,29.634724,256.608002
156415.4,78.229246,29.634711,256.622986
156427.7,78.229372,29.634697,256.65799
156439.9,78.229497,29.634682,256.77301
156452.1,78.229622,29.634668,256.904999
156464.3,78.229747,29.634653,256.832001
156476.4,78.229871,29.634639,256.862
156488.6,78.229996,29.634624,256.769989
156500.8,78.230121,29.634608,256.82901
156513.0,78.230247,29.634595,256.769989
156525.2,78.230372,29.634582,256.740997
156537.5,78.230498,29.634569,256.778015
156549.6,78.230623,29.634556,256.781006
156561.7,78.230747,29.634543,256.675995
156569.3,78.230825,29.634535,256.542999
156581.5,78.23095,29.634519,256.421997
156593.6,78.231074,29.634502,256.652008
156605.9,78.231199,29.634484,256.591003
156618.0,78.231323,29.634466,256.483002
156630.2,78.231447,29.634448,256.450989
156642.2,78.23157,29.634431,256.368988
156654.5,78.231695,29.634413,256.208008
156666.6,78.231819,29.634395,256.149994
156678.9,78.231944,29.634377,256.044006
156690.9,78.232067,29.634358,255.912994
156703.2,78.232192,29.63434,255.832001
156715.4,78.232317,29.634322,255.778
156727.6,78.232441,29.634303,255.751007
156739.8,78.232565,29.634283,255.751007
156752.0,78.23269,29.634265,255.636993
156764.3,78.232815,29.634248,255.679993
156776.4,78.232939,29.634229,255.669006
156788.7,78.233064,29.63421,255.737
156800.8,78.233188,29.634193,255.733994
156813.0,78.233313,29.634177,255.669006
156825.3,78.233438,29.63416,255.572998
156837.5,78.233563,29.634141,255.541
156849.7,78.233687,29.634121,255.520996
156861.9,78.233811,29.6341,255.472
156873.9,78.233933,29.634081,255.444
156886.2,78.234058,29.634062,255.410004
156898.3,78.234182,29.634046,255.317993
156910.5,78.234307,29.634029,255.306
156921.4,78.234418,29.634014,255.281006
156933.6,78.234543,29.633995,255.289993
156945.8,78.234667,29.633976,255.313004
156958.1,78.234792,29.633956,255.315994
156970.3,78.234916,29.633938,255.223007
156982.5,78.235041,29.63392,255.160995
156994.6,78.235165,29.633903,255.132004
157006.9,78.23529,29.633884,255.134995
157019.2,78.235415,29.633865,255.084
157031.3,78.235539,29.633845,255.132996
157043.6,78.235665,29.633836,255.102997
157055.7,78.235791,29.633837,255.113007
157067.9,78.235917,29.633843,254.906998
157080.1,78.236043,29.63385,254.955994
157092.4,78.236169,29.633861,255.078003
157104.4,78.236293,29.63387,255.024002
157109.4,78.236345,29.633873,255.035995
157111.8,78.236369,29.633874,255.063995
157123.9,78.236494,29.633886,254.987
157136.1,78.236619,29.6339,254.757996
157148.4,78.236745,29.633912,254.914001
157160.5,78.23687,29.633924,255.201004
157172.7,78.236995,29.633938,255.218994
157184.9,78.23712,29.633952,255.25
157197.0,78.237241,29.63398,255.149002
157209.2,78.23736,29.634016,255.216995
157221.4,78.23748,29.634052,255.341995
157233.6,78.237599,29.634087,255.246002
157245.8,78.237719,29.634122,255.123993
157257.9,78.237837,29.634157,255.059998
157270.0,78.237957,29.63419,254.891998
157282.0,78.238075,29.634223,254.778
157294.2,78.238195,29.634257,254.712997
157306.4,78.238315,29.634291,254.723007
157318.6,78.238435,29.634326,254.772995
157330.9,78.238555,29.634361,254.707001
157343.1,78.238675,29.634396,254.636993
157355.3,78.238795,29.63443,254.621002
157367.1,78.238911,29.634463,254.595993
157379.2,78.23903,29.634498,254.643005
157391.5,78.23915,29.634534,254.651001
157403.7,78.239269,29.634571,254.630005
157415.9,78.239388,29.634607,254.570007
157428.2,78.239509,29.634642,254.524994
157440.4,78.239629,29.634676,254.466003
157452.7,78.239749,29.634712,254.490997
157464.9,78.239868,29.634748,254.488007
157477.1,78.239988,29.634784,254.457993
157489.3,78.240108,29.634817,254.449997
157501.5,78.240228,29.634852,254.483002
157513.7,78.240347,29.634888,254.498001
157525.9,78.240467,29.634923,254.524002
157538.2,78.240587,29.634958,254.529999
157550.4,78.240707,29.634993,254.537994
157562.6,78.240827,29.635026,254.666
157574.6,78.240945,29.63506,254.807007
157586.8,78.241065,29.635095,254.835999
157599.0,78.241184,29.63513,254.880997
157611.2,78.241304,29.635166,254.880005
157623.4,78.241423,29.635202,254.912994
157635.6,78.241542,29.635239,254.966995
157647.8,78.241661,29.635275,255.022003
157660.0,78.24178,29.63531,254.985992
157672.1,78.2419,29.635344,255.0
157684.3,78.242021,29.635375,255.022003
157696.5,78.242142,29.635406,255.059998
157708.8,78.242263,29.635439,255.048996
157721.0,78.242383,29.635472,254.996002
157733.1,78.242503,29.635505,254.917999
157745.1,78.242621,29.635539,254.914001
157757.4,78.242741,29.635574,255.018997
157769.5,78.24286,29.635609,255.102997
157781.7,78.24298,29.635644,255.246002
157794.0,78.243099,29.635681,255.283005
157806.1,78.243217,29.635719,255.097
157818.3,78.243335,29.635757,254.794998
157830.4,78.243452,29.635797,254.834
157842.6,78.243571,29.635834,255.078003
157854.8,78.24369,29.635869,255.229004
157866.9,78.243809,29.635904,255.291
157879.1,78.243929,29.635938,255.391998
157891.4,78.24405,29.635971,255.421997
157903.3,78.244169,29.636,255.395996
157915.6,78.244294,29.63602,255.548004
157927.7,78.244418,29.636036,255.940994
157940.0,78.244543,29.636054,256.053009
157952.0,78.244663,29.636083,256.042999
157964.3,78.244781,29.636123,256.096985
157976.5,78.244899,29.636162,256.084015
157988.7,78.245017,29.636201,256.018005
158000.9,78.245134,29.636242,256.053986
158013.0,78.245251,29.636283,256.084991
158025.3,78.245368,29.636325,256.040985
158037.3,78.245484,29.636364,256.132996
158049.5,78.245602,29.636403,256.131989
158061.7,78.245725,29.636428,256.100006
158073.8,78.24585,29.636427,256.320007
158086.0,78.245976,29.636415,256.542999
158098.0,78.246099,29.636401,256.549011
158110.3,78.246224,29.636384,256.406006
158122.4,78.246348,29.636365,256.223999
158134.4,78.24647,29.636345,256.109985
158146.7,78.246595,29.636325,256.080994
158158.9,78.246719,29.636304,256.052002
158171.0,78.246842,29.636284,255.977005
158183.1,78.246966,29.636268,256.07901
158195.4,78.247092,29.636254,256.105011
158207.6,78.247217,29.63624,256.145996
158218.9,78.247333,29.636227,256.105011
158231.1,78.247458,29.636211,256.072998
158243.2,78.247582,29.636195,256.071991
158255.4,78.247707,29.636179,256.056
158267.7,78.247832,29.636162,256.089996
158279.9,78.247957,29.636143,256.113007
158292.1,78.248082,29.636128,256.080994
158304.3,78.248207,29.636114,256.149994
158316.5,78.248332,29.636098,256.151001
158328.7,78.248456,29.636078,256.046997
158340.9,78.24858,29.636058,255.867004
158351.1,78.248684,29.636043,255.729004
158357.4,78.248749,29.636035,255.649994
158364.1,78.248817,29.636026,255.639999
158370.8,78.248885,29.636015,255.707993
158375.7,78.248935,29.636008,255.802002
158387.8,78.249059,29.635988,255.871002
158395.8,78.24914,29.635975,255.815994
158401.1,78.249194,29.635967,255.681
158413.2,78.249318,29.635949,254.904999
158425.2,78.24944,29.635931,254.613007
158437.5,78.249565,29.635913,255.190994
158449.6,78.249689,29.635896,255.716003
158454.7,78.249741,29.63589,255.832993
158466.8,78.249866,29.635875,256.002014
158479.0,78.249991,29.63586,256.088013
158491.2,78.250115,29.635843,256.102997
158503.4,78.25024,29.635827,256.104004
158515.6,78.250365,29.635811,256.144012
158523.1,78.250442,29.635802,256.123993
158535.3,78.250567,29.635787,256.127991
158543.1,78.250647,29.635777,256.152008
158555.3,78.250772,29.635762,256.247009
158567.5,78.250897,29.635745,256.334991
158579.7,78.251021,29.635727,256.324005
158591.9,78.251146,29.63571,256.36499
158604.1,78.251271,29.635693,256.415985
158616.3,78.251396,29.635678,256.442993
158628.6,78.251521,29.635662,256.362
158640.7,78.251645,29.635645,256.386993
158652.9,78.25177,29.635627,256.578003
158665.1,78.251894,29.63561,256.756989
158677.2,78.252018,29.635593,256.920013
158689.4,78.252143,29.635576,257.01001
158701.5,78.252267,29.63556,257.028992
158713.9,78.252393,29.635543,257.076996
158726.0,78.252517,29.635527,257.13501
158738.2,78.252642,29.635511,257.226013
158750.3,78.252766,29.635493,257.161011
158762.6,78.252891,29.635476,257.175995
158774.8,78.253016,29.635459,257.187012
158786.6,78.253137,29.635442,257.066986
158798.8,78.253262,29.635427,257.162994
158811.0,78.253387,29.635416,257.221985
158823.2,78.253513,29.635407,257.087006
158835.3,78.253638,29.635397,256.959015
158847.6,78.253763,29.635379,256.973999
158859.8,78.253887,29.635359,256.959991
158871.9,78.254011,29.635341,257.02301
158884.2,78.254136,29.635323,256.964996
158896.4,78.254261,29.635307,256.987
158908.6,78.254386,29.635291,256.928986
158920.7,78.25451,29.635273,256.910004
158923.6,78.254539,29.635269,256.914001
158935.8,78.254663,29.635249,256.878998
158939.2,78.254698,29.635244,256.868011
158951.4,78.254822,29.635225,256.937988
158956.2,78.254871,29.635217,256.906006
158968.4,78.254996,29.635201,256.682007
158971.5,78.255028,29.635197,256.622009
158983.9,78.255155,29.635181,256.480011
158987.3,78.25519,29.635177,256.454987
158999.5,78.255314,29.635161,256.393005
159003.8,78.255359,29.635156,256.386993
159016.0,78.255484,29.635141,256.299988
159019.5,78.25552,29.635137,256.28299
159031.7,78.255645,29.635122,256.292999
159035.4,78.255683,29.635118,256.28299
159047.6,78.255807,29.635101,256.135986
159051.7,78.255849,29.635095,256.112
159063.9,78.255974,29.635079,255.927994
159066.0,78.255996,29.635076,255.876999
159078.3,78.256121,29.63506,255.654999
159080.8,78.256147,29.635057,255.615997
159092.9,78.256271,29.635041,255.464005
159096.5,78.256308,29.635036,255.371994
159108.4,78.256429,29.635019,254.988007
159120.6,78.256554,29.635003,254.733994
159132.9,78.25668,29.634987,254.619003
159145.1,78.256805,29.634969,254.341995
159157.3,78.256929,29.634951,254.171997
159169.5,78.257054,29.634933,254.300995
159181.7,78.257178,29.634915,254.613007
159186.0,78.257222,29.634909,254.690994
159197.3,78.257337,29.634892,254.832993
159209.5,78.257462,29.634874,255.013
159221.7,78.257587,29.634857,255.369995
159233.5,78.257707,29.634839,255.526001
159245.7,78.257831,29.63482,255.623993
159257.7,78.257954,29.634801,255.701004
159269.0,78.258069,29.634784,255.789993
159281.3,78.258194,29.634766,255.688995
159293.4,78.258318,29.634747,255.697006
159305.6,78.258442,29.63473,255.806
159317.8,78.258567,29.634712,255.779999
159330.1,78.258692,29.634694,255.755997
159342.2,78.258816,29.634676,255.787003
159354.4,78.258941,29.634659,255.738007
159366.5,78.259064,29.634643,255.654007
159378.8,78.25919,29.634627,255.720993
159390.9,78.259314,29.63461,255.567993
159403.1,78.259438,29.634592,255.445007
159415.4,78.259563,29.634571,255.535004
159427.5,78.259686,29.63455,255.761002
159438.7,78.2598,29.634533,255.983994
159450.8,78.259925,29.634518,255.817001
159463.1,78.260051,29.634504,255.942001
159475.3,78.260176,29.63449,255.929001
159487.5,78.260299,29.634465,255.893997
159499.7,78.260419,29.634431,255.925003
159511.9,78.260538,29.634396,255.804993
159524.1,78.260658,29.63436,255.796005
159536.3,78.260777,29.634325,255.953995
159548.5,78.260898,29.634292,256.06601
159560.7,78.261018,29.634259,256.174011
159572.9,78.261138,29.634224,256.35199
159585.1,78.261257,29.634187,256.522003
159597.3,78.261375,29.634149,256.675995
159609.5,78.261494,29.634112,256.829987
159621.7,78.261613,29.634075,256.950989
159633.8,78.261731,29.634039,256.954987
159646.0,78.26185,29.634003,256.742004
159658.3,78.261971,29.63397,256.665009
159670.3,78.26209,29.633937,256.773987
159682.6,78.26221,29.6339,256.839996
159694.9,78.262327,29.633858,256.988007
159707.1,78.262444,29.633816,257.075012
159719.3,78.26256,29.633773,257.084991
159731.5,78.262677,29.633732,256.846985
159743.6,78.262796,29.633697,257.136993
159755.9,78.262916,29.633662,257.222992
159768.1,78.263035,29.633625,257.157013
159780.4,78.263154,29.633586,257.095001
159792.6,78.263271,29.633545,257.056
159804.7,78.263387,29.633502,256.947998
159816.9,78.263503,29.63346,256.917999
159829.1,78.263621,29.63342,256.838013
159841.3,78.263738,29.63338,256.790985
159853.5,78.263856,29.63334,256.730988
159865.7,78.263974,29.633301,256.681
159877.9,78.264092,29.633262,256.673004
159890.1,78.26421,29.633224,256.618011
159902.3,78.264329,29.633186,256.587006
159914.5,78.264447,29.633148,256.34201
159926.7,78.264563,29.633106,256.105011
159934.8,78.264641,29.633078,256.113007
159947.0,78.264758,29.633038,255.701004
159959.2,78.264877,29.633001,255.046005
159971.3,78.264995,29.632963,254.623001
159983.5,78.265113,29.632924,254.679001
159995.7,78.265231,29.632885,254.567993
160007.8,78.265348,29.632848,254.358994
160020.0,78.265467,29.63281,254.031006
160032.2,78.265585,29.632773,253.682999
160044.4,78.265704,29.632736,253.483002
160056.6,78.265822,29.632697,253.699997
160068.7,78.26594,29.632659,254.255997
160080.9,78.266058,29.63262,254.455994
160093.2,78.266176,29.63258,254.371994
160105.2,78.266291,29.632539,254.141006
160117.6,78.26641,29.632497,253.957001
160129.7,78.266521,29.632446,253.097
160141.9,78.266622,29.632381,252.125
160154.0,78.266718,29.632311,251.339005
160166.2,78.266816,29.632242,250.895996
160178.4,78.266914,29.632173,250.639008
160190.6,78.267013,29.632105,249.834
160202.8,78.267111,29.632036,249.447006
160214.9,78.267208,29.631966,249.203995
160227.1,78.267304,29.631895,249.080002
160239.4,78.267401,29.631824,248.951996
160250.4,78.267488,29.63176,248.880997
160262.7,78.267585,29.631689,248.667007
160274.8,78.267681,29.631619,248.488998
160287.0,78.267778,29.631548,248.421005
160299.3,78.267873,29.631475,248.429993
160311.5,78.267968,29.631403,248.477005
160323.6,78.268062,29.63133,248.440994
160335.9,78.268158,29.631258,248.376999
160348.1,78.268254,29.631187,248.315994
160360.3,78.26835,29.631116,248.246002
160372.4,78.268444,29.631043,247.979004
160384.6,78.268538,29.63097,247.845001
160396.9,78.268631,29.630895,247.800003
160403.9,78.268684,29.630852,247.688995
160416.1,78.268777,29.630778,247.246002
160422.2,78.268825,29.630742,246.912003
160434.3,78.268923,29.630674,245.727005
160446.4,78.269022,29.630608,245.227997
160458.6,78.269123,29.630542,245.098999
160470.8,78.269222,29.630474,244.837006
160483.1,78.269319,29.630403,244.998993
160495.0,78.269413,29.630333,245.403
160507.2,78.269509,29.630262,245.936005
160519.3,78.269604,29.630191,247.259003
160521.6,78.269621,29.630177,247.485001
160533.8,78.269716,29.630105,248.824997
160545.9,78.269813,29.630035,249.042999
160558.2,78.269911,29.629965,248.858994
160570.4,78.270007,29.629894,248.865005
160582.6,78.270103,29.629822,248.968002
160594.8,78.270199,29.629752,249.078995
160606.9,78.270295,29.629681,248.985992
160619.2,78.270392,29.62961,248.837006
160631.4,78.270489,29.62954,248.623001
160643.6,78.270586,29.62947,248.641998
160654.6,78.270674,29.629407,248.632996
160666.8,78.270771,29.629337,248.697006
160679.0,78.270867,29.629266,248.593002
160691.2,78.270963,29.629194,248.190994
160703.4,78.271058,29.629122,248.042007
160715.6,78.271153,29.62905,248.544006
160727.8,78.271249,29.628979,249.184998
160739.9,78.271346,29.628909,249.753006
160752.3,78.271445,29.628839,250.059006
160764.4,78.271541,29.628769,250.302994
160776.6,78.271637,29.628697,250.498001
160788.8,78.271732,29.628625,250.572998
160801.0,78.271828,29.628554,250.542007
160813.3,78.271924,29.628482,250.703003
160825.5,78.27202,29.628411,250.382004
160831.6,78.272069,29.628376,250.281998
160843.7,78.272166,29.628307,250.184006
160855.9,78.272263,29.628237,250.404999
160868.0,78.27236,29.628168,250.667007
160880.2,78.272457,29.628098,250.725998
160892.2,78.272554,29.62803,250.776001
160904.3,78.272652,29.627962,250.815002
160916.6,78.272751,29.627893,251.009995
160928.7,78.272848,29.627824,251.309998
160941.0,78.272946,29.627754,251.962997
160953.1,78.273043,29.627685,252.858002
160965.1,78.27314,29.627617,253.347
160977.3,78.273238,29.627548,253.772995
160989.6,78.273337,29.627479,254.169998
161001.7,78.273435,29.627411,254.274002
161014.0,78.273533,29.627341,254.253998
161026.1,78.27363,29.627272,254.188995
161038.4,78.273729,29.627202,254.188004
161050.6,78.273827,29.627133,254.328995
161062.8,78.273925,29.627064,254.263
161075.0,78.274022,29.626994,254.229996
161087.3,78.27412,29.626924,254.214996
161099.4,78.274217,29.626854,254.210999
161111.6,78.274315,29.626785,254.182999
161123.8,78.274413,29.626716,254.257996
161136.1,78.274511,29.626646,254.259003
161148.3,78.274607,29.626575,254.225998
161160.5,78.274705,29.626505,254.227005
161172.7,78.274809,29.626443,254.220993
161184.9,78.274917,29.626387,254.110001
161197.1,78.275025,29.626329,254.059998
161209.5,78.275133,29.62627,253.960007
161221.7,78.275241,29.626213,253.552994
161233.8,78.275348,29.626156,252.904007
161245.9,78.275455,29.626099,252.395996
161258.2,78.275563,29.626041,251.737
161270.3,78.27567,29.625984,250.886993
161282.6,78.275778,29.625926,250.067001
161294.8,78.275886,29.625869,249.959
161307.0,78.275994,29.625812,249.951996
161318.9,78.276099,29.625756,249.878998
161331.2,78.276207,29.625698,249.727997
161343.3,78.276314,29.625641,249.528
161355.6,78.276422,29.625584,249.410995
161367.8,78.27653,29.625526,249.134003
161380.0,78.276637,29.625468,248.783997
161392.0,78.276742,29.625411,248.751999
161404.2,78.276849,29.625352,248.563004
161416.5,78.276955,29.625292,248.597
161428.7,78.27706,29.625231,248.541
161440.8,78.277164,29.62517,248.481003
161453.0,78.277268,29.625108,248.462997
161465.2,78.277372,29.625046,248.395996
161477.4,78.277477,29.624985,248.311005
161489.5,78.277581,29.624924,248.016998
161498.6,78.277659,29.624879,247.938004
161510.7,78.277765,29.62482,247.572006
161514.8,78.2778,29.6248,247.311996
161526.7,78.277903,29.624741,245.279999
161538.8,78.278008,29.624682,243.826004
161551.0,78.278116,29.624624,243.542999
161563.2,78.278221,29.624564,243.417999
161575.4,78.278328,29.624506,243.457001
161587.6,78.278437,29.62445,243.373001
161599.8,78.278546,29.624395,243.076996
161612.0,78.278653,29.624337,242.906998
161624.2,78.278757,29.624275,242.912003
161635.2,78.27885,29.624217,242.899002
161646.9,78.278947,29.624154,242.968994
161659.2,78.279051,29.624091,242.975006
161671.4,78.279159,29.624034,242.929993
161683.5,78.279268,29.623981,243.076004
161695.7,78.279379,29.623928,243.014008
161707.7,78.279488,29.623876,243.095001
161720.0,78.279598,29.623821,243.460007
161732.0,78.279706,29.623768,243.742996
161744.1,78.279816,29.623716,244.162994
161756.2,78.279925,29.623662,245.139008
161768.4,78.280033,29.623606,245.391006
161776.6,78.280104,29.623566,245.671005
161788.7,78.28021,29.623507,245.822998
161800.9,78.280317,29.623449,246.003998
161813.0,78.280423,29.623391,246.082001
161825.3,78.28053,29.623332,246.059006
161837.4,78.280636,29.623273,246.158005
161849.7,78.280744,29.623215,246.186005
161862.0,78.280852,29.623157,246.123001
161874.2,78.280959,29.623099,246.063004
161886.4,78.281066,29.623041,246.050003
161898.6,78.281173,29.622982,246.098007
161910.9,78.28128,29.622923,246.067993
161923.0,78.281387,29.622865,246.085999
161935.2,78.281494,29.622807,246.095993
161947.5,78.281602,29.622749,246.085007
161959.7,78.28171,29.622692,246.080994
161971.9,78.281818,29.622635,246.042999
161984.2,78.281925,29.622576,246.018997
161996.4,78.282033,29.622519,246.065994
162008.6,78.28214,29.62246,246.201004
162020.8,78.282246,29.622401,246.345993
162033.1,78.282353,29.622342,246.324997
162045.2,78.28246,29.622284,246.246994
162057.5,78.282568,29.622226,246.223999
162069.8,78.282676,29.622168,246.214996
162081.9,78.282783,29.622111,246.25
162094.2,78.282891,29.622052,246.263
162106.5,78.282998,29.621993,246.184006
162118.7,78.283104,29.621934,246.128998
162131.0,78.283211,29.621874,246.201996
162143.2,78.283318,29.621815,246.184006
162155.4,78.283425,29.621757,245.998993
162167.7,78.283532,29.621698,245.884995
162179.8,78.283639,29.62164,245.802002
162192.0,78.283745,29.621581,245.882996
162204.3,78.283852,29.621521,246.134995
162216.6,78.283959,29.621462,246.199005
162228.7,78.284065,29.621403,246.207001
162241.0,78.284172,29.621343,246.257004
162253.2,78.284278,29.621284,246.25
162265.5,78.284385,29.621225,246.246994
162277.8,78.284492,29.621165,246.229996
